epoch,train_loss,val_loss,pck@20,lr
1,0.03029934012718926,0.02819745042973543,0.8322664499282837,0.001
2,0.027518053633390816,0.026771546653156498,0.8399149179458618,0.001
3,0.026123673795836227,0.02537040225790435,0.8567083477973938,0.001
4,0.024850874913489432,0.024249580737010418,0.8662828803062439,0.001
5,0.0238484288456657,0.023603429832306518,0.8673913478851318,0.001
6,0.022952554607183262,0.022838268629405127,0.873543381690979,0.001
